created_at,,rating,review_text
2025-12-15,,1,Wanted to like SALSA / LATIN DANCE at Pinecrest YMCA (Lexington) but there wasn't enough equipment/space. Felt hectic after school hours.
2025-12-19,,2,Not a great session of SALSA / LATIN DANCE at Pinecrest YMCA. the water/room temperature was uncomfortable. Felt hectic after school hours.
2026-03-13,,3,"Decent LINE DANCING at Pinecrest YMCA—liked it, but the start was a bit delayed. Might try the morning slot next time."
2026-01-16,,4,Summit Reach YMCA nailed it with SENIOR CIRCUITS. the music and cues were on point Great energy and well-run session. Parking was easy.
2026-01-16,,3,Mixed feelings about BOOT CAMP BURN (Pittsfield). good instructor but the class size was big Might try the morning slot next time.
2025-12-18,,5,Harborlight YMCA nailed it with AQUA CARDIO. my kid/teen had a blast and asked to come back Great energy and well-run session. Loved the community vibe.
2026-03-19,,5,Big fan of AQUA ZUMBA at Pinecrest YMCA. I appreciated the modifications and coaching Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-02-14,,1,Wanted to like CARDIO STRENGTH at Summit Reach YMCA (Pittsfield) but the session felt more intense than advertised. Check-in line moved slowly.
2025-12-21,,2,AQUA FIT in Lexington was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Parking was a hassle.
2026-04-15,,5,Loved SKETCHING at Summit Reach YMCA in Pittsfield—the instructor explained everything clearly. Would definitely come back. Great for families.
2026-03-20,,5,Loved HEALTHY COOKING in Lexington—the pacing was great and I left feeling energized. Would definitely come back. Nice mix of ages in the group.
2026-01-16,,4,Harborlight YMCA nailed it with SKETCHING. it was the perfect intensity for me Great energy and well-run session. Loved the community vibe.
2026-02-02,,1,CARDIO DANCE at Summit Reach YMCA in Pittsfield was disappointing—instructions were unclear for beginners. Not sure I’d return. Felt hectic after school hours.
2026-02-06,,4,Took AQUA FIT at Riverstone YMCA (Framingham) and it exceeded expectations. the instructor explained everything clearly Loved the community vibe.
2026-02-12,,5,Loved POWER HOUR at Pinecrest YMCA in Lexington—the instructor explained everything clearly. Would definitely come back. Front desk was helpful.
2026-01-07,,3,"SKETCHING at Pinecrest YMCA in Lexington was okay. good for a first try, not sure it’s my favorite Might try a different time slot. Could be amazing with small tweaks."
2026-03-26,,5,Loved AQUA CARDIO at Riverstone YMCA in Framingham—the instructor explained everything clearly. Would definitely come back. Great for families.
2025-12-22,,1,Had a rough experience with ARTHRITIS AQUA FITNESS at Summit Reach YMCA. it started late and felt rushed Needs improvement. Check-in line moved slowly.
2026-01-25,,5,Seabrook Commons YMCA nailed it with ARTHRITIS AQUA FITNESS. the instructor explained everything clearly Great energy and well-run session. Great for families.
2026-01-07,,3,"CIRCUIT CARDIO & STRENGTH in Lexington was okay. great concept, uneven execution today Might try a different time slot. Would go again with friends."
2026-02-04,,1,a class at Harborlight YMCA in Salem was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Felt hectic after school hours.
2026-01-14,,3,"AQUA FIT at Summit Reach YMCA in Pittsfield was okay. nice workout, but timing felt a little tight Might try a different time slot. Would go again with friends."
2026-03-24,,1,BEGINNER DRAWING at Riverstone YMCA in Framingham was disappointing—the session felt more intense than advertised. Not sure I’d return. Check-in line moved slowly.
2026-03-19,,1,Had a rough experience with BEGINNER DRAWING at Seabrook Commons YMCA. it started late and felt rushed Needs improvement. Check-in line moved slowly.
2026-04-14,,2,Seabrook Commons YMCA felt off during SKETCHING: the facility felt busy and a bit chaotic. Wish there were clearer signs.
2026-02-04,,5,Summit Reach YMCA nailed it with LINE DANCING. the class was organized and started on time Great energy and well-run session. Front desk was helpful.
2025-12-16,,4,Took AQUA CARDIO (Plymouth) and it exceeded expectations. the pacing was great and I left feeling energized Front desk was helpful.
2025-12-26,,5,Big fan of AQUA CARDIO at Harborlight YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2025-12-17,,2,ARTHRITIS AQUA FITNESS at Pinecrest YMCA in Lexington was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Felt hectic after school hours.
2026-03-22,,3,"Mixed feelings about AQUA PILATES at Riverstone YMCA (Framingham). great concept, uneven execution today Might try the morning slot next time."
2026-01-04,,5,"If you're in Plymouth, try BOOT CAMP BURN at Seabrook Commons YMCA. it felt fun and effective without being too hard Easy 5 stars. Front desk was helpful."
2026-01-16,,3,"AQUA INTERVALS at Pinecrest YMCA in Lexington was okay. enjoyed it overall, just wish it was less crowded Might try a different time slot. Might try the morning slot next time."
2026-02-05,,1,Not a great session of SENIOR CIRCUITS at Pinecrest YMCA. the water/room temperature was uncomfortable. Felt hectic after school hours.
2026-01-19,,2,Wanted to like BEGINNER COOKING at Riverstone YMCA (Framingham) but the water/room temperature was uncomfortable. Wish there were clearer signs.
2026-01-21,,3,"CIRCUIT CARDIO & STRENGTH at Riverstone YMCA in Framingham was okay. worth doing, but I expected more variety Might try a different time slot. Probably better on weekends."
2026-01-05,,4,"If you're in Framingham, try AQUA PILATES at Riverstone YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Loved the community vibe."
2026-01-24,,3,"BEGINNER DRAWING in Lexington was okay. fun format, though the cues could be clearer Might try a different time slot. Probably better on weekends."
2026-03-26,,1,Not a great session of AQUA CARDIO at Riverstone YMCA. instructions were unclear for beginners. Parking was a hassle.
2026-01-23,,4,Took a class at Summit Reach YMCA (Pittsfield) and it exceeded expectations. I appreciated the modifications and coaching Front desk was helpful.
2026-02-12,,5,Took LINE DANCING at Riverstone YMCA (Framingham) and it exceeded expectations. the music and cues were on point Great for families.
2026-04-12,,1,Had a rough experience with a class at Pinecrest YMCA. staff communication at check-in was confusing Needs improvement. Check-in line moved slowly.
2026-02-20,,4,Harborlight YMCA nailed it with AQUA CARDIO. the space/pool was clean and comfortable Great energy and well-run session. Loved the community vibe.
2025-12-25,,1,Had a rough experience with POWER HOUR. the water/room temperature was uncomfortable Needs improvement. Check-in line moved slowly.
2026-02-26,,3,"Decent HEALTHY COOKING at Riverstone YMCA—liked it, but the start was a bit delayed. Could be amazing with small tweaks."
2026-03-21,,5,Took AQUA CARDIO (Lexington) and it exceeded expectations. the instructor explained everything clearly Front desk was helpful.
2026-04-09,,4,"If you're in Pittsfield, try AQUA PILATES at Summit Reach YMCA. the class was organized and started on time Easy 5 stars. Parking was easy."
2026-03-05,,5,Big fan of LINE DANCING. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-28,,1,Had a rough experience with ARTHRITIS AQUA FITNESS at Summit Reach YMCA. it didn’t match the description on the schedule Needs improvement. Felt hectic after school hours.
2026-02-01,,3,"a class at Summit Reach YMCA in Pittsfield was okay. worth doing, but I expected more variety Might try a different time slot. Might try the morning slot next time."
2025-12-26,,5,Took ARTHRITIS AQUA FITNESS at Summit Reach YMCA (Pittsfield) and it exceeded expectations. the space/pool was clean and comfortable Parking was easy.
2026-03-17,,2,Riverstone YMCA felt off during LINE DANCING: it didn’t match the description on the schedule. Check-in line moved slowly.
2026-01-29,,5,Big fan of SKETCHING. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-03-14,,4,Big fan of SKETCHING. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-02-27,,4,"If you're in Lexington, try a class at Pinecrest YMCA. it felt fun and effective without being too hard Easy 5 stars. Loved the community vibe."
2026-01-02,,5,Loved BEGINNER COOKING at Pinecrest YMCA in Lexington—I appreciated the modifications and coaching. Would definitely come back. Parking was easy.
2026-03-26,,3,"Mixed feelings about SENIOR CIRCUITS at Riverstone YMCA (Framingham). some parts were excellent, others felt disorganized Might try the morning slot next time."
2026-04-04,,3,"BEGINNER DRAWING at Pinecrest YMCA in Lexington was okay. enjoyed it overall, just wish it was less crowded Might try a different time slot. Would go again with friends."
2026-03-20,,4,"If you're in Lexington, try a class at Pinecrest YMCA. the class was organized and started on time Easy 5 stars. Parking was easy."
2026-01-29,,5,Summit Reach YMCA nailed it with SKETCHING. the vibe was welcoming and not intimidating Great energy and well-run session. Parking was easy.
2026-01-27,,1,AQUA FIT at Riverstone YMCA in Framingham was disappointing—it didn’t match the description on the schedule. Not sure I’d return. Check-in line moved slowly.
2026-03-20,,5,Big fan of a class at Harborlight YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Loved the community vibe.
2025-12-20,,1,Riverstone YMCA felt off during LINE DANCING: there wasn't enough equipment/space. Parking was a hassle.
2026-04-20,,5,Riverstone YMCA nailed it with AQUA CARDIO. the instructor explained everything clearly Great energy and well-run session. Nice mix of ages in the group.
2026-02-25,,2,Had a rough experience with SALSA / LATIN DANCE. the session felt more intense than advertised Needs improvement. Parking was a hassle.
2026-01-01,,4,Summit Reach YMCA nailed it with AQUA PILATES. it was the perfect intensity for me Great energy and well-run session. Parking was easy.
2026-01-09,,4,Riverstone YMCA nailed it with BEGINNER COOKING. the vibe was welcoming and not intimidating Great energy and well-run session. Nice mix of ages in the group.
2026-02-08,,5,Loved SKETCHING at Summit Reach YMCA in Pittsfield—it was the perfect intensity for me. Would definitely come back. Nice mix of ages in the group.
2026-04-07,,3,"Decent HEALTHY COOKING—great concept, uneven execution today. Still glad I tried it."
2026-04-17,,2,Seabrook Commons YMCA felt off during SKETCHING: it started late and felt rushed. Felt hectic after school hours.
2026-04-05,,5,"If you're in Lexington, try a class at Pinecrest YMCA. the space/pool was clean and comfortable Easy 5 stars. Loved the community vibe."
2026-01-14,,5,Loved AQUA ZUMBA at Pinecrest YMCA in Lexington—the music and cues were on point. Would definitely come back. Loved the community vibe.
2026-02-03,,2,Wanted to like AQUA INTERVALS at Pinecrest YMCA (Lexington) but staff communication at check-in was confusing. Parking was a hassle.
2026-03-23,,1,Wanted to like LINE DANCING at Pinecrest YMCA (Lexington) but it started late and felt rushed. Wish there were clearer signs.
2026-01-06,,4,Riverstone YMCA nailed it with BEGINNER COOKING. my kid/teen had a blast and asked to come back Great energy and well-run session. Parking was easy.
2026-03-02,,5,Harborlight YMCA nailed it with AQUA ZUMBA. the class was organized and started on time Great energy and well-run session. Front desk was helpful.
2026-01-24,,5,Big fan of AQUA PILATES at Harborlight YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-08,,4,"If you're in Lexington, try CARDIO STRENGTH at Pinecrest YMCA. the music and cues were on point Easy 5 stars. Parking was easy."
2026-01-08,,2,Wanted to like LINE DANCING at Seabrook Commons YMCA (Plymouth) but the session felt more intense than advertised. Felt hectic after school hours.
